100	10	10
138.6312616455516	328.51085068845566	141.89800702956364	340.16357932078137	149.18748945384831	348.1929939679542	160.63545844552348	351.43767631483	157.29273302983862	350.5485254729907	150.5190925588573	355.0437981336572	143.12527195973894	342.156017335001	153.18681802151355	358.7209532762205	166.3864450949923	372.89508548101406	190.23678124748722	389.4410512522715	192.42251550524594	401.9112110133275	198.0155102762731	416.37247847325534	211.23214478817331	432.3515933353043	232.6266606432264	453.46597624133716	233.23154310014806	450.54417189143055	221.886230330313	434.0377965287689	224.85476221911838	435.834263145869	230.73981047717194	441.8366194008953	218.1422105483761	427.07159665670883	221.47620775218894	433.424017169193	225.16786855165708	426.52111451313016	233.40268038742312	413.1768664306211	243.53591572188373	390.8025858250745	254.65955076708065	370.5775592234324	260.4616532857624	342.32362770116185	279.13399822394985	345.67445391873673	310.3047888338479	345.9921697716723	331.35665594822217	349.6977244567193	377.0867907929687	354.26057315549014	408.2579493374037	359.05204356010023	421.093884123885	348.21210850589034	440.96968193370753	348.7329503234797	444.57720909799747	356.2107489983593	451.4197133459289	355.45191444782427	451.0821183846732	359.98028473765106	443.58217622741915	357.5479881834618	424.0876559202283	345.48525197768635
156.67503469496972	358.7316558723611	174.24664344720156	364.46546965180386	165.28608603704666	377.8392022693548	181.92789256350494	371.1754357754361	188.9176436286343	370.329899784688	178.1830072267792	382.7581003624556	166.3775606408773	366.9615040516386	183.20503849326002	375.30349741650275	193.45581720979177	407.3421091097704	209.69883480367668	423.67258509191214	210.62011646131108	418.87715226780847	220.5769845438548	425.24458739221194	228.83736206088278	455.9994577642251	264.12378845466014	471.8886913112029	254.92618322574972	464.08463421434243	251.30860763011535	447.47163390210324	261.3335389912319	467.56715398241244	256.2328138684421	456.5296277846939	245.15678747318944	439.36589181155614	254.2439309894923	459.4126307828178	256.1329483180548	442.4385367566873	260.939111474986	423.3549053964412	261.2646442256681	404.81741115589614	274.28574737949674	381.88118200358355	275.58035555112053	375.6556489569818	303.3736385391051	358.5286796363252	323.73515206932234	362.16605252417196	346.36553640167574	380.5839792940067	395.6297838251668	376.40497361918756	432.56911106474155	379.8007325602306	454.747916012151	384.2009564535094	459.34183195904797	377.00864937482254	470.8815849196329	368.91446372684834	461.08150752637505	364.52762599509254	464.8829820182972	366.4503822682788	460.74089489436165	368.2786856850016	430.4372192654504	379.27293917885726
178.29338969709113	357.93334614115963	159.4294161397513	366.7205658067424	183.00574549942618	383.70388295302064	189.38105943055547	381.25020311974936	187.45995467999776	375.0723674784542	178.13399973518136	385.9292878838049	172.30612066548548	367.6487714425425	170.23738740128834	374.0372921042221	203.40896879217686	386.72393631582577	228.62722465556624	409.47669219250935	231.28421964411598	439.98956974387386	219.46857003991715	436.71081861060435	246.64259657165627	447.9579849293706	272.0347901657481	464.57047152504776	267.4828501341209	463.57173960522863	254.35815951217825	459.8104334318631	252.1239000826732	468.7069814485038	262.8674888545732	460.20938965486096	239.31097634603717	457.8286884329869	258.20750525847603	447.8776906086629	242.75906529700586	442.2783548952547	257.2248118986422	433.32554610378855	275.54242526981875	420.51638152140947	284.52500060234775	410.36208808234323	299.0084525626553	383.06394020651527	310.75302275351464	384.5487280107075	328.21211590430266	371.83620924999843	367.84430202131637	362.76615051599595	391.6240218150316	374.4452909099639	430.5885921646313	370.5728424907125	439.461326013919	362.6133825963859	461.0041903296388	384.8173605450021	457.8828429196745	385.47333014223597	463.8738927023369	393.13791761668637	465.34369215917116	397.5034657990621	460.9704928765116	375.16349821202664	445.30607513400764	371.72218215330577
160.92314034938676	332.276630741003	169.79414554196484	344.9356323425116	177.42325928953912	361.0357441255018	181.29568297834822	381.1892768715703	181.191095472685	371.72592980105054	186.568324925207	361.02022184473304	175.66251154080464	352.48408878202537	174.3681679483135	377.0294180529676	181.6212323831686	380.5438910841199	213.34729190385013	400.0939983813118	230.9810109056845	412.93237491203644	226.38508205825462	438.73435996711066	232.61535570116885	441.6296451855246	253.6829650813762	469.01639872198064	258.0189029777478	469.39078438582663	241.2827500294772	449.76044314464326	245.21885817991844	466.57540350667284	243.17054634601254	467.15214053793954	252.33015359767046	448.54475692010556	260.279123086328	439.8738422149406	258.57176064579915	445.29546819021385	265.14798270538404	423.84910869087975	264.36871607375406	403.14917957739283	290.31855051238347	380.2498779229363	300.0667897388035	372.13060547278764	307.7386623517766	357.9906992864402	328.9913585961558	369.23856512013276	366.79200686785026	373.9383177354184	396.90531213325767	386.39633383027694	431.2368942674363	388.4764204336062	458.5482006469285	380.371274595646	480.22872908366554	369.53716948566216	471.100533393628	363.9028161809636	466.76292097626475	379.02313349810413	475.81484015296604	368.94288925803187	464.1679453699933	366.54029869373005	453.84314151836116	366.69045441874965
174.07133601266278	361.34311599639375	173.44781580428753	358.2771161660851	167.11054866143567	362.2645219584732	187.8213149041668	371.61275621265827	187.43660041572775	377.8840328263411	184.90947214506025	384.0150922365645	171.67969683458122	370.71536592253693	173.52395182590553	391.8507966733482	200.02531053475386	391.09989366716593	214.31424000769513	414.44126058071527	220.2528773372927	429.46995722335765	221.50842688924985	436.45676402395736	226.3334001973572	462.42084875437047	251.4394724697051	474.78149760549854	254.35518194992525	470.83433334881096	250.59556411321051	468.0731250139729	254.55256538193095	476.3414915291437	239.0957986529365	458.8201499485958	230.73855512415264	455.65065032216893	244.60817333350903	473.68849530795313	252.63941428734014	470.25416407550466	255.57167174480804	450.9227608945391	265.1630360235819	414.8734042077368	280.67193234705707	404.9995492534995	284.9141323443309	382.73243495486474	301.83003227850486	363.72699945937165	314.90755125167755	371.05344486037563	342.4655468540996	374.4807219701245	382.27379085322605	390.3893543892875	427.6122012788258	391.06848105606133	452.1242761267176	366.8853331838207	458.93647101607326	369.6721733091348	464.0853499721314	373.93973678846055	480.4812244516615	372.95183748597805	469.87637954799584	388.9586050989957	465.5858756424087	394.3049187990184	446.22506108763395	367.66525205719495
189.29615439903864	333.3946617408277	175.10624191285	348.2925520790963	174.573282168212	374.3046144154958	189.62904154957272	374.6618334918587	186.6042362669855	384.445727861063	189.19167683513774	369.3511531047129	190.6393313373451	365.22640256490104	178.10222893031627	373.79215009032094	191.50563928828697	406.4331682631108	208.40266477377233	419.9964876339682	224.0082538233972	426.4918304287524	243.67197443544023	441.286777741539	244.0288863560907	450.4336477893379	273.38846888506083	485.23861000913803	253.99498644497453	483.32872142633164	259.1344402281713	463.9071194203596	266.7335142301303	469.6394344394985	277.1039843129171	474.66186280489484	267.6479371733165	454.60660539648427	257.4827260789708	463.9692635929444	250.44798664122652	461.00732332567594	258.35518348138714	448.9671858783599	274.0821419790691	423.1838551556045	288.4964794920795	380.2565844763347	295.66342706365947	359.2319638251172	305.45344834581584	368.7459517342737	334.48532423301464	360.2934564216026	376.85304755666186	371.99364823822276	401.32130525653565	384.6943561766516	433.6697165376511	377.8734732256912	467.44994774466267	375.96674022229377	475.0498923868901	382.0247099516198	465.0366654649456	376.58116859920045	469.05580800889425	365.0122095772174	476.041391123485	370.6278200367833	484.9356208364351	366.4826292518638	456.3011696175534	373.8955544528944
170.5405363550151	335.93100860504626	161.23063408591412	369.62510406782224	180.15995336552186	366.72723442713334	176.2993029062636	362.5915608368108	194.27332287944023	373.68243215072914	182.58875305096888	367.333782728858	161.31407756304188	374.4193027065053	169.76176206648836	371.4154668421281	199.4533886513646	391.3780255990595	208.31040187809066	415.94254185483726	226.62182342223844	420.57076833300164	240.5159807349168	430.80370321964097	246.22976481714258	448.13196965780827	249.35754370670801	484.781216170724	268.6513171288232	484.63334931183255	254.81831712509077	459.69933883415587	254.75635333761232	472.66042310857017	249.77061096465994	460.5327707434368	238.1138383443775	442.8110557149207	236.2667104999444	444.6200493239761	248.11256575129278	448.373941779494	246.84950608218296	443.93290101978704	256.8299414846817	423.4038111287136	283.8186665632918	386.27277639688975	291.1825626775214	357.37171457346767	305.3036932379505	355.77425081191546	338.7415279885669	367.6252652393068	349.54367754886607	366.11445669993407	407.36789660252924	378.1863532809353	422.12592442389416	383.0283420969521	458.81826914981303	378.06988720022713	475.4154163109473	378.8653851582362	461.9407768817863	368.1819288225768	475.90933476038276	376.7979087507021	472.40132507526437	372.03241290760553	463.23087216196836	379.6144664902587	467.95274839284974	374.2508478589183
185.81921585961103	371.079349620941	172.9246448732775	365.6100509754824	169.53963631655552	376.70390285091474	189.47002736005047	383.94023404024404	178.3802860244817	381.4812686677968	169.72640145658087	374.9586990668226	186.86868396608548	380.3417994069414	197.47173023929022	389.36562569994527	196.92299998243237	397.85750346050963	232.7775173094496	405.05572077110656	239.43823087795423	419.05972023486345	243.7518253124296	445.2138209275257	255.23069451872922	472.772203428191	251.9317061187109	471.8668963257551	255.53645660138713	477.8726616456008	242.2258120259071	472.91719450860325	257.45477111709386	474.6641035693367	262.83479980844845	461.771298797173	250.7301909801339	453.2792066630043	255.78660984172515	469.82428952112866	250.38998851065355	445.6109657053371	264.18963705738383	428.3330200788497	268.7950549191088	426.3506608929744	293.26556948120776	388.30852747483834	297.0608874283507	365.41795896719987	309.8579662554229	370.9801031099518	347.88881762292584	373.1010192921069	369.92674242681056	367.58665515773953	406.1396628274121	385.2671435934087	439.54731938411385	385.6078232561928	446.6796528666428	375.4651997920618	460.6435070701992	390.444914192728	464.0300511255739	397.90496728075686	471.35334766508635	389.1510492370964	482.93317322419307	401.7487680612152	466.5307350096421	392.82192335897935	441.11715776875116	390.95940841962715
153.1836367697366	347.52571767887014	161.84043461408174	385.07596475066697	178.13187428730777	390.72216051402916	186.43566316841762	376.28262955417824	191.06066371337448	391.8957522870141	174.07892820810324	390.1104723000597	168.29271872745227	380.02326045711345	190.13329473936182	395.4083849950087	192.83135033564116	402.5653976292535	213.9702195985643	423.55652284143764	219.74636387309258	443.52919779785594	235.4600396754112	443.07804047674176	250.11774414179024	463.1546772214722	260.02139026588816	493.5346185613025	255.4477419345672	497.79816810498244	251.36426520584646	478.0839406352738	261.1794982162073	477.19855611726393	257.61312629089633	472.78362946018456	245.48637610028564	457.55843615371055	247.60436131032736	454.89790028662077	254.53321057033216	449.6726946775039	264.59880956210543	439.22629408620935	286.50300008765083	416.45997472487693	293.9291418553505	389.6050167200527	289.15520834824633	368.9835943482905	321.86115941220544	368.2750158978012	348.6247891149783	384.2573291161968	362.6840838199721	384.45542515725043	411.81461285567184	384.54523300406504	431.85814525094156	388.5366105880797	452.3261901978019	370.3136367720334	474.73468674636257	378.58353480395743	472.62906011491754	386.9972341211058	483.8583486973769	381.7302836478132	474.92626492149594	405.78512544162754	469.3258813176802	404.4577070741659	464.6298145823089	393.9298274619031
158.81792407363798	346.71270795082404	167.9086983437536	357.5561525742334	188.55477288026242	361.56950912236766	191.78905380146128	373.32335354600843	184.26538150066742	382.9148664976451	184.30892729632077	368.5000501859822	176.42127310306068	358.2321856717227	193.2385738640165	378.6209272655352	188.9950899810615	396.9125171718873	203.1519136815137	408.66614943999673	216.82151867561026	428.045022927324	219.36171885674776	427.0553227282622	235.41783009652033	445.5641139690557	265.86255408436887	475.15310246483614	273.3152021130338	481.98940550270993	259.3403319318073	458.7376964450287	241.28604453625144	469.5316485357882	248.53348273135268	460.47867288959435	256.31605870944406	456.0444837273999	252.03402576513153	459.5133399101926	250.39431769969335	442.6570828332028	259.7623960606272	439.45063000108706	279.8572694063253	411.25659748872766	271.7500838041141	385.21962173008575	281.50302308430327	367.10328248690064	314.8538732693328	369.19608140892973	324.5375879273978	382.8082756253737	351.1013238139122	382.87241654203103	407.5465356215129	386.68886172688406	427.61006593867705	375.49015719130364	449.2700183979241	377.09785228085843	474.9056807588085	379.4750947624811	471.648089233958	384.8274525169883	489.6018589369746	377.077213621479	479.88380197816264	387.54838144870286	465.7333049994985	388.44560520565847	436.4032287712571	363.3119684093631
