30	5	3
0.0	0.0	25.0	16.920794605522396	50.0	19.448114823170204	75.0	22.39693422090089	100.0	2.829890124809726	125.0	60.662449979662696	150.0	73.28252131596662	175.0	92.09257179232375	200.0	242.64095750307834	225.0	189.93868488045592	250.0	199.99448570067213	275.0	208.0806977115488	300.0	206.75547826940155	325.0	196.4570220492067	350.0	51.61817862242153	375.0	68.5720381696664	400.0	56.096893720189485	425.0	42.01249155608754	450.0	25.001629396333858	475.0	244.01323984874824
0.0	0.0	25.0	129.464075973143	50.0	117.82173426806716	75.0	101.11340539309361	100.0	84.08375815805047	125.0	132.4670019625873	150.0	111.98393372985751	175.0	136.73010968724276	200.0	132.63795434106012	225.0	125.43279946692569	250.0	36.99959952173695	275.0	53.216073018589746	300.0	57.30398334845395	325.0	142.55588562026256	350.0	223.31403411099512	375.0	240.4779609130846	400.0	233.42244652705466	425.0	229.63644646738413	450.0	231.04867082183492	475.0	249.67934197112103
0.0	0.0	25.0	25.1594695176811	50.0	19.3016622331587	75.0	48.93278618659125	100.0	41.18977009038237	125.0	64.36023940845138	150.0	81.76263399040575	175.0	74.18755651773287	200.0	81.53546712542159	225.0	28.790868570238786	250.0	37.38403729222061	275.0	101.18744648935719	300.0	100.22758266536297	325.0	180.52192529572443	350.0	212.3847321934648	375.0	202.14315151421073	400.0	165.52559269598652	425.0	197.449098633834	450.0	223.838835558136	475.0	238.90878625539867
0.0	0.0	25.0	31.248382593595768	50.0	52.38245620317421	75.0	56.21662691491582	100.0	61.72843423350751	125.0	65.88079750017104	150.0	63.93540818427782	175.0	79.42197812810127	200.0	75.88094331662963	225.0	70.18998650012728	250.0	85.25418226069768	275.0	57.02203130906513	300.0	66.28093611286016	325.0	47.87169687872857	350.0	113.8668310743293	375.0	205.94271440922915	400.0	211.3661111582124	425.0	203.3413610054552	450.0	224.77348159800698	475.0	249.18216642653283
0.0	0.0	25.0	8.8546532526866	50.0	15.877088335727223	75.0	37.39003788261507	100.0	70.83195625642153	125.0	31.47630175067068	150.0	31.7851270032191	175.0	38.1748111554585	200.0	49.93455339730524	225.0	137.32460051144938	250.0	146.50547892229972	275.0	169.1112984158818	300.0	177.70478152954428	325.0	244.52068396300018	350.0	209.1724757989851	375.0	219.26015599592537	400.0	200.77524987868156	425.0	217.43498735921276	450.0	225.00756997428874	475.0	244.37453864997465
0.0	0.0	25.0	10.649919644259814	50.0	16.245797353515147	75.0	24.41665510758791	100.0	13.947880616947515	125.0	18.92795767025232	150.0	80.68278287942987	175.0	66.90847172961304	200.0	68.12090809009649	225.0	128.94391700668314	250.0	127.54793722007801	275.0	79.46205427159806	300.0	87.67243565098434	325.0	78.98110100911711	350.0	93.27928558787934	375.0	83.9915639716252	400.0	84.86846477390694	425.0	81.18668964924899	450.0	97.42337273253438	475.0	247.5003174453825
0.0	0.0	25.0	15.128812546700038	50.0	234.9894838111962	75.0	217.18231757649102	100.0	217.2707731739835	125.0	215.97172374452595	150.0	214.3495031807335	175.0	207.79869031652873	200.0	88.20148221810106	225.0	82.01189537552764	250.0	188.45694847276522	275.0	178.74201175221813	300.0	175.7440945828844	325.0	166.06100171550221	350.0	151.2707442784808	375.0	195.03378986502008	400.0	201.0494321808513	425.0	221.7378591462212	450.0	234.12731585881366	475.0	247.30971663568775
0.0	0.0	25.0	3.215490003649181	50.0	16.54711908455146	75.0	3.6116240459014888	100.0	3.9275277321722664	125.0	23.145602714665316	150.0	66.85520771181191	175.0	93.84904181795544	200.0	107.41824557701435	225.0	116.84568350142725	250.0	138.04387176200618	275.0	155.0198844161566	300.0	172.99106210595798	325.0	208.35877950664104	350.0	227.93318736936286	375.0	113.21788231117822	400.0	99.9838731473987	425.0	93.92623469939626	450.0	96.97169170462664	475.0	248.2086183407277
0.0	0.0	25.0	11.683911102400392	50.0	31.737253497929952	75.0	31.37337001987469	100.0	25.659083096496726	125.0	33.99488509654367	150.0	23.307118761747862	175.0	35.992177136364475	200.0	163.61094398701005	225.0	147.70304924915774	250.0	117.13026645305993	275.0	94.88603249322402	300.0	185.03021609383566	325.0	186.32796119810826	350.0	195.2660067158461	375.0	156.68895387014163	400.0	176.6742120641365	425.0	162.24948508062585	450.0	174.90844058476256	475.0	239.51808471907825
0.0	0.0	25.0	210.07298320498708	50.0	222.6904421258961	75.0	74.90641134165426	100.0	63.967950251923014	125.0	78.35238901634406	150.0	63.47691092987081	175.0	77.22560914472125	200.0	104.18356673975693	225.0	65.97050939914426	250.0	71.63726313192224	275.0	66.37571382381435	300.0	50.95922474985572	325.0	62.60300287165445	350.0	52.531308040743724	375.0	96.58233595689154	400.0	119.99456316349347	425.0	112.63508614285297	450.0	108.76368566042075	475.0	240.40519565447798
